USERID,SHOPID,ARRIVAL_TIME
4606,8066,20140817152524
3244,6566,20140811110247
5419,11894,20140817180921
8841,181,20140811133654
6886,10382,20140817135250
550,9280,20140811101405
5660,4306,20140817124915
164,9900,20140811142521
964,9496,20140817133723
8238,7356,20140817110638
4609,9095,20140811144841
7806,10634,20140811191057
4332,9280,20140811104245
7333,9194,20140811102803
7854,6210,20140811131224
3156,5210,20140811173917
4161,9685,20140817175629
5068,3180,20140811171032
4621,4306,20140817114352
5629,7163,20140811124417
9842,4883,20140817150620
4822,3180,20140811100155
6292,10494,20140811174945
7497,9151,20140811100815
6810,8775,20140817175743
5678,3028,20140811163640
8098,8775,20140817165700
3123,8697,20140817161612
1402,3836,20140811150946
455,9147,20140817150652
2732,9147,20140817101849
6160,9299,20140811182651
8087,26,20140811123549
2475,249,20140811100111
9053,7483,20140811125643
9830,4631,20140811170221
5449,9228,20140811160250
7974,4909,20140811164353
2648,8066,20140811104844
8981,9182,20140811115321
9710,8731,20140811184429
9114,11640,20140811182211
3080,7786,20140817121603
3264,7360,20140817112036
8441,4337,20140811181820
6569,659,20140811140416
8344,7163,20140811111115
9035,9147,20140817104431
5300,249,20140817161002
6711,10610,20140817140231
3123,8697,20140817115837
5943,4671,20140817174829
4313,9646,20140817175641
8657,5564,20140811104848
5937,11512,20140817163322
8062,8972,20140811122350
3404,1019,20140817122909
8107,8697,20140817102507
600,9147,20140811104723
6278,9218,20140811124019
3831,664,20140817132129
2766,1881,20140817185311
6810,8775,20140811170732
6906,8066,20140811101612
4868,4671,20140811180610
7082,10610,20140811143015
9743,8697,20140811122746
9842,4883,20140817114303
5419,11894,20140817123038
8604,10382,20140817183334
8699,26,20140817143624
442,658,20140811154538
9113,11574,20140811134353
2364,9147,20140817170759
7333,9194,20140811194014
380,7310,20140811174546
5068,3180,20140811104100
512,11825,20140811121807
4129,1814,20140811100357
3533,7483,20140817173113
1066,11640,20140811102148
3736,9151,20140817151435
9318,18,20140811164234
6191,8731,20140811152450
7569,9922,20140817132717
2628,7942,20140811132429
9232,10610,20140817191149
1572,4753,20140817173511
309,6210,20140811151632
543,5002,20140811114516
2364,9147,20140817102747
6386,6229,20140817191659
2732,9147,20140817172112
1474,9116,20140817143302
5947,9553,20140811143944
6873,175,20140811145457
6595,10759,20140811135629
4746,11640,20140811115210
2664,10494,20140811122026
3692,10490,20140811114842
6734,9222,20140811172054
3775,9147,20140811114339
6752,10494,20140817162947
4621,4306,20140811120542
6896,8697,20140811184903
3103,9116,20140811171629
455,9147,20140817122741
3013,7360,20140817103856
7100,7483,20140811185156
7497,9151,20140817121423
3040,7095,20140811124955
706,10441,20140817171331
8620,9130,20140817165849
7262,7163,20140811165608
1880,734,20140817133338
5720,6662,20140811185850
4773,8463,20140817174921
7158,7786,20140817162001
6119,10610,20140811125439
7900,9273,20140811183204
1950,9900,20140811171257
9274,9116,20140817115559
4720,11327,20140817112159
6316,8840,20140811163539
5445,8697,20140811152129
8107,8697,20140811171059
9584,4753,20140811194852
1227,8463,20140817181832
1362,9467,20140811102224
4981,9130,20140811111345
1025,6312,20140811174511
790,10510,20140817132123
2278,4883,20140811100539
708,8506,20140817153433
4775,11931,20140811105227
4896,655,20140811101922
5742,175,20140817191457
429,5175,20140811173050
3750,9151,20140811114756
3942,10382,20140817192831
2691,11545,20140811124911
8241,4671,20140811113133
9776,10488,20140817104338
8809,10610,20140811151846
2364,9147,20140817145651
7431,3836,20140817194530
1980,11011,20140811174642
4718,10494,20140817175952
9293,8972,20140817161652
5526,9147,20140811112646
4599,10648,20140817171443
4433,4940,20140811170402
3810,3836,20140817155621
3778,9900,20140817191057
3810,3836,20140817133144
1072,4306,20140817180640
955,7155,20140811172347
9171,8066,20140811103313
4791,8709,20140811140750
5532,10918,20140817192832
2309,10610,20140811153124
7021,4966,20140811195329
7990,9328,20140811114635
3891,11895,20140817123152
1400,9292,20140817164933
1366,18,20140811174032
4442,5733,20140817152331
4796,1778,20140817143710
3847,10554,20140811114103
4520,7977,20140817142125
8784,8066,20140811191929
3013,7360,20140817141539
189,3416,20140811104234
6511,1784,20140811142050
3268,5939,20140817112519
1779,7231,20140817111257
4597,9900,20140811144644
957,5618,20140811152045
7431,3836,20140817152223
4799,6662,20140811111715
264,10595,20140817164235
5793,7231,20140811101950
1198,5486,20140811115433
2437,10494,20140811101624
690,10576,20140811180350
4069,9116,20140811191602
9810,533,20140811113342
2364,9147,20140817160622
5546,10382,20140817105032
2377,4882,20140817141225
8581,9303,20140811171538
9777,9845,20140817164524
6865,8066,20140811135846
1276,5034,20140811181834
1407,7155,20140811105354
9816,7360,20140811125129
6183,9519,20140811101522
4822,3180,20140817160523
8344,7163,20140817164722
6020,7310,20140811175635
8092,9127,20140811144355
7175,8015,20140811165759
3455,4947,20140811132729
8570,26,20140811125200
5036,3571,20140811142548
8497,11640,20140811115956
3555,6566,20140811185455
6794,9175,20140811124733
5017,3028,20140811112623
7797,10503,20140811104509
9220,9116,20140811134308
1285,8015,20140811121244
9744,9110,20140817143709
8903,2072,20140811194636
4757,11574,20140811101139
1880,734,20140817112712
2230,9889,20140817114728
790,10510,20140811124732
7838,26,20140817125733
578,7932,20140811163511
529,9124,20140817120942
2922,3846,20140811143609
3613,18,20140817135632
8423,8026,20140817151242
5674,6662,20140811141810
7853,7524,20140811122006
4314,7786,20140811124524
8900,3536,20140811130539
8344,7163,20140817111121
5532,10918,20140817181726
355,9149,20140817175520
4872,4753,20140817180942
4880,4966,20140811104142
4602,9340,20140811135319
9116,11308,20140811195046
6987,4876,20140817132642
3948,9130,20140811132235
7651,664,20140811181640
9612,11894,20140811154453
1647,7980,20140817185703
4720,11327,20140817105640
5480,5306,20140811114231
3965,6472,20140811122050
1116,26,20140811183356
3736,9151,20140811130628
322,9553,20140811111832
1157,4753,20140811174807
5420,7483,20140811151256
4546,5331,20140817102100
2141,10576,20140817164759
2482,7231,20140811152758
7158,7786,20140817181706
1252,4637,20140811125308
6842,9467,20140817185010
7530,7946,20140817123912
1947,9027,20140817120002
6995,7483,20140811141405
1068,3180,20140811161636
7100,7483,20140817184613
7712,6738,20140817142608
4344,8860,20140811133206
4103,3536,20140811164920
545,6210,20140811112201
9425,520,20140817190132
7631,7786,20140811122217
5439,5099,20140811180709
3914,4947,20140817190339
5880,26,20140817122846
1396,5733,20140811152020
9520,4940,20140811180848
4167,9922,20140817184056
2993,3593,20140811182158
6122,9116,20140817135037
6080,1019,20140811114208
7158,7786,20140817130353
1696,10610,20140817174759
4662,4631,20140811144726
3027,11512,20140817152844
9509,4631,20140811164521
1312,9149,20140817192254
6545,18,20140817175214
5397,4631,20140811172458
529,9124,20140811115051
6430,10387,20140811102318
8637,9147,20140811152939
2110,9695,20140811154118
8746,5405,20140811110220
2401,181,20140811100725
6740,8463,20140811115241
8552,7946,20140811155338
169,5257,20140811125608
4606,8066,20140811161420
9412,9303,20140817171352
6033,7786,20140811105623
1336,10677,20140811105612
7393,5502,20140811100942
4520,9194,20140817100914
1696,10610,20140817115407
1393,3536,20140811121756
3972,9175,20140811124831
4772,8697,20140811142236
6842,7722,20140811163840
964,9496,20140817125615
836,9175,20140811141408
5116,9218,20140811163044
7457,7946,20140811163745
7538,9228,20140811111501
1877,11812,20140817140003
7426,10484,20140811114141
8011,9225,20140817180001
2238,5618,20140811104404
4267,7896,20140817120719
3225,11274,20140811110555
1542,9223,20140811130924
2125,10759,20140817160720
7316,18,20140811105953
455,9147,20140817144641
1666,9175,20140817164413
977,8066,20140811103957
4676,9519,20140811111859
1432,4345,20140811193115
2766,1881,20140811180926
8911,4753,20140811101929
5262,7155,20140811111758
7882,3773,20140811111707
7871,9116,20140817190558
6925,3771,20140811101131
3033,8745,20140811101407
1477,4947,20140811110814
6542,4966,20140811121639
4329,9026,20140811102812
3306,18,20140811155912
2162,5152,20140817104020
4849,4233,20140811111621
5321,7786,20140811191534
8909,9110,20140817115358
3127,5564,20140811174657
4598,9223,20140811101155
3844,7722,20140811135040
7023,10508,20140811163453
2492,26,20140811115137
101,11748,20140817103814
9466,9296,20140811172302
1106,8506,20140811140728
9247,9175,20140811114309
8406,9832,20140811181147
6263,9328,20140811181242
6215,7996,20140811105807
258,11761,20140817174214
2659,1250,20140811100216
3384,7483,20140811100703
4072,11202,20140817194955
2637,9096,20140811194158
308,10494,20140811180846
9293,8972,20140817122348
7577,5618,20140811142213
1675,5152,20140811144615
5761,7786,20140817183457
6144,9147,20140811105319
2971,4631,20140811164803
5976,6566,20140811111413
2527,8860,20140817132817
6619,9872,20140811174508
2873,249,20140811112002
9723,3028,20140811141329
2736,8842,20140817134756
6014,5331,20140811145643
3047,8775,20140817165803
7711,10382,20140817121819
4748,11931,20140811103036
5691,9303,20140811121016
8826,8066,20140811104830
8352,4883,20140811115338
7303,4671,20140811111054
1053,10382,20140817191204
821,8697,20140817181116
4731,3028,20140811133935
5935,5618,20140811104553
2455,1019,20140811145010
9777,9845,20140811105611
6193,6662,20140811181901
3567,4947,20140811142125
7840,249,20140811104510
1237,7949,20140811100221
9823,3763,20140811123603
3403,7946,20140811193133
7976,1749,20140811185324
5645,549,20140817185627
5831,3323,20140817183351
7913,4340,20140811184333
3080,7786,20140811190824
6582,4753,20140811183457
8003,9096,20140811110445
7183,6054,20140811105013
8087,26,20140811105922
8216,9596,20140817152927
5459,8697,20140811115411
9036,4631,20140811161632
1107,7524,20140811103644
5181,659,20140811105426
3477,2072,20140811143718
9412,10503,20140811152423
9462,711,20140811105941
6011,8066,20140817112642
4894,26,20140811135916
6908,5295,20140811114101
3557,9845,20140817164955
3248,5120,20140817103028
5458,7273,20140811174433
4664,26,20140817174818
9046,5742,20140817110054
7192,6472,20140811105946
6122,9116,20140817165057
4419,9900,20140811170556
8689,26,20140811182635
4971,9872,20140811150842
6599,9116,20140811113951
6794,10503,20140817144911
1256,9130,20140811143436
5324,10503,20140817191953
1391,3536,20140811101431
8011,9225,20140811102424
394,4393,20140811132431
4719,8066,20140811103712
9417,10610,20140811133357
4766,4753,20140817182430
3613,18,20140817185635
4046,4947,20140811160445
5439,5099,20140817173904
6985,7360,20140817124608
4310,6400,20140811131508
737,5175,20140817121132
5026,3536,20140811185521
217,10576,20140811161526
775,806,20140817164235
906,3028,20140811105623
8387,11437,20140817123223
3887,4966,20140811105149
2983,10595,20140811103529
9942,9435,20140811174313
9255,4753,20140817183930
9612,11894,20140811174546
3403,553,20140811183047
4750,4883,20140811140836
9882,6484,20140811111411
2025,7786,20140817180840
3896,9026,20140811185220
7533,549,20140817114509
6761,181,20140817173225
3624,3028,20140817165134
3464,10503,20140811143446
1479,10831,20140811120737
7827,11574,20140811101705
2215,9333,20140811104812
1027,4637,20140811114617
7195,4876,20140811105712
7359,6472,20140811160051
417,7510,20140811122519
3564,11748,20140811105623
1493,181,20140817145749
7767,4883,20140811124520
6886,10382,20140817165255
3891,11895,20140817111408
8065,7141,20140817140903
9446,11640,20140811192016
7533,549,20140817144702
5883,7510,20140817162229
342,9855,20140817111059
1283,11850,20140811175335
9189,8709,20140811100818
4232,1019,20140811193438
7415,8846,20140817161324
3181,7510,20140811155159
8695,10503,20140811100632
5595,9328,20140817153734
77,9657,20140817131438
6130,7946,20140817180502
1647,7980,20140811151815
5595,9328,20140811110400
701,8066,20140817174215
4919,9952,20140811174056
4998,4876,20140811110022
8795,9845,20140817160405
8705,8467,20140811103043
3692,10490,20140817164504
1043,9095,20140811172045
5472,10759,20140817170648
3823,10503,20140811183331
7968,9170,20140811153845
8144,6472,20140811142753
1628,9057,20140811113346
4865,9604,20140811180234
8313,11574,20140811112818
3373,7786,20140811140816
8924,7310,20140817125159
967,9467,20140811110924
6409,9271,20140811161530
4030,9900,20140817161818
422,8697,20140811140746
7264,9299,20140811114714
6246,4869,20140811143438
3020,9228,20140817105457
2455,1019,20140811125331
4247,4876,20140817163756
7096,10759,20140811114458
737,5175,20140817161420
9849,9303,20140811170050
8999,4883,20140817171324
6532,181,20140811144110
4552,9130,20140817150018
8891,7399,20140811112051
1593,3571,20140817174817
2651,9515,20140811134741
2738,8860,20140811193649
6076,7315,20140817175454
836,9175,20140817140620
6325,11812,20140811102621
6499,1101,20140817135229
320,7356,20140811194546
6437,9130,20140817155001
5692,9059,20140811115837
4544,7942,20140811130011
1198,5486,20140817190140
614,10382,20140811193749
4047,782,20140817114653
4778,9824,20140811124232
7530,8860,20140811170700
6126,1910,20140811133123
2301,11512,20140817144346
8583,7510,20140811171500
6076,7315,20140817155909
8009,10387,20140811151852
3768,10576,20140811114235
6068,664,20140817102106
8596,8860,20140811174254
3953,3536,20140811101012
2341,520,20140811114235
775,806,20140817182845
6508,1749,20140811113418
5603,11282,20140811183147
3787,5099,20140811110625
8415,11010,20140811100425
3404,1019,20140817130241
3952,7942,20140811144110
1198,5486,20140811144752
5161,549,20140817103813
2492,26,20140817162311
5820,8979,20140811131050
7569,9922,20140817115012
5612,11825,20140811141913
9748,9647,20140817192606
9383,11327,20140817133123
6963,26,20140817174944
5674,6662,20140811154518
3057,8506,20140811140638
3653,9225,20140811140747
1339,9147,20140811145742
3817,664,20140811113257
6572,3416,20140817133628
6016,10648,20140811180013
5099,4940,20140811113846
498,10382,20140817181010
7668,7155,20140811101520
4440,10610,20140811150509
1328,10759,20140817161329
8591,11565,20140811101125
3537,9152,20140811121513
6354,11574,20140811154607
7144,9200,20140811192902
823,9147,20140817124707
5673,4925,20140811165248
7211,9646,20140811110052
8678,9176,20140811113747
7986,8066,20140817160415
6081,6312,20140817183159
6174,9170,20140811105644
6744,4631,20140811173824
6807,10634,20140811160851
2597,9228,20140817151056
4010,5208,20140811105713
7738,4883,20140811130534
5626,7360,20140811105316
9120,3739,20140811124746
6461,10759,20140817122329
737,5175,20140817175822
3239,1749,20140817150344
2242,8709,20140817154845
1724,10508,20140811110258
2309,10610,20140817123741
2401,181,20140817150849
7807,5257,20140811173618
9175,9057,20140811145317
2325,9151,20140817161852
947,664,20140811131331
7982,181,20140817173526
1808,8860,20140811174943
8511,7310,20140817195031
258,11761,20140817133656
699,3536,20140817121648
5242,4947,20140811175804
3177,9149,20140811150708
2509,26,20140817121155
8935,1784,20140811115506
660,8066,20140811135120
6275,10977,20140811182646
6521,533,20140811135045
4250,974,20140817110429
484,11748,20140817130218
7209,3836,20140817143313
9422,3763,20140811160906
606,9086,20140811135529
5584,10503,20140817161326
515,6515,20140811110715
1212,26,20140817100735
2605,659,20140817172456
4835,9872,20140817195003
7049,11512,20140811172238
1226,4345,20140817174819
840,18,20140817111350
2244,10503,20140817132431
2524,4631,20140817132208
9032,10576,20140817100410
2239,3073,20140811171823
5511,10503,20140817175917
2616,9124,20140817171030
1177,9695,20140811110709
2418,5257,20140811153332
787,181,20140811173920
4142,9303,20140811162720
3852,26,20140817153434
4722,4340,20140811115537
8715,4925,20140811103623
2353,7949,20140811151913
5273,8066,20140811171720
964,9496,20140811122326
2480,4998,20140811174933
6122,9116,20140817181947
2965,7946,20140817170149
2722,7946,20140817104742
6081,6312,20140817143902
6177,549,20140811105743
7464,11010,20140811120819
8995,9267,20140811100110
6886,10382,20140817170718
7022,5606,20140811114712
2223,3323,20140811182604
923,9135,20140811110645
9146,5736,20140811113133
9742,936,20140811102449
2965,7310,20140817113742
2858,9170,20140811142116
428,5105,20140817105704
8557,520,20140817164429
3644,10677,20140817190146
1923,9328,20140811140512
1704,4883,20140817115711
6387,4671,20140817191539
5129,6270,20140811103013
5176,5714,20140811103633
9425,4998,20140811104450
7689,8066,20140817153610
7239,10490,20140811110306
7749,3416,20140817113713
1563,3571,20140811151128
9853,8066,20140817142653
2728,9149,20140811150019
5333,26,20140811103939
1516,8860,20140811182005
1738,5175,20140817175121
5761,9872,20140817162218
1512,7231,20140817125203
3933,9647,20140817130537
4358,9228,20140811173038
7533,549,20140817173646
6352,9647,20140811172003
1378,4753,20140817153626
8407,4340,20140817151538
4681,9467,20140811110105
9065,2244,20140811163523
8932,9147,20140811115333
7639,3180,20140817105259
8180,4631,20140811115606
7413,7786,20140817100548
4995,3864,20140817144835
4601,5331,20140811110709
2580,10831,20140817112820
7458,664,20140811135539
455,9147,20140811125354
3436,3571,20140811192441
3623,5564,20140811115623
1948,3452,20140811173352
4981,9130,20140811105311
3386,3763,20140811155422
8704,5331,20140811163326
4819,11825,20140817102325
9339,9824,20140817142845
2766,1881,20140817152830
790,10510,20140817173507
6339,7510,20140811112254
8434,9187,20140811103117
5693,4925,20140811104219
3067,10759,20140811165501
5303,10387,20140817102339
9608,7932,20140811102249
2887,9072,20140811125325
4669,6662,20140811130733
8146,549,20140817145622
860,9256,20140811165456
6885,7318,20140811104059
7977,9143,20140817180903
8026,249,20140811161501
1490,26,20140811132401
9036,4631,20140811145512
1375,3763,20140817145929
7030,10634,20140811114845
778,7932,20140811140505
6668,9042,20140817181926
5514,520,20140811101147
8992,4851,20140811154224
6081,6312,20140817175537
2276,10610,20140811110545
2189,9467,20140811110558
432,10634,20140811102940
499,11402,20140811143750
6886,10382,20140817142426
8790,26,20140811112104
3486,3415,20140811161639
3398,10610,20140811140942
2427,2072,20140811140730
2528,10541,20140811164133
8112,5714,20140811120000
8198,7315,20140817151120
3747,7932,20140811174743
2248,3836,20140811143028
2000,4883,20140811195917
8127,5257,20140811180401
9880,3536,20140811153131
4553,9130,20140817151347
6125,549,20140811134050
8876,5739,20140817190016
4267,7896,20140811124320
5887,1622,20140811103525
1390,8842,20140817190325
7533,549,20140811100233
9273,3863,20140811171040
6069,9147,20140811134605
766,8066,20140817171012
928,26,20140817104140
8473,4607,20140811114644
726,3028,20140811152950
6143,8886,20140817102451
2722,7946,20140817184729
23,1790,20140811135050
7325,9328,20140811101718
4182,9271,20140811182744
4817,8010,20140811135637
2665,3232,20140811140304
1105,6472,20140811162656
8589,6662,20140817172314
6005,11889,20140811145008
7489,9333,20140817181910
2109,6270,20140817133520
5177,9130,20140817141906
1952,520,20140817183745
3440,3416,20140817135146
729,1019,20140817113003
1952,3864,20140817164732
459,1994,20140811131954
4092,11574,20140817100739
1366,18,20140817184812
1390,8697,20140817171654
6437,9130,20140817160847
1712,3826,20140811120741
2735,9303,20140811175653
1875,7350,20140811165100
2656,5870,20140811161703
6594,520,20140817105015
4840,6472,20140811112601
1881,664,20140811131309
6011,8066,20140817122735
7235,3536,20140817164357
2698,4306,20140811165441
9114,11640,20140817111130
8244,3790,20140811142107
4903,3536,20140817182342
7024,6472,20140811140524
5104,7315,20140811112448
9409,549,20140817194310
281,7980,20140811161307
5426,9124,20140817124848
5059,9303,20140811173508
5733,9194,20140811164347
5615,18,20140817173534
3970,10843,20140817103258
4109,664,20140811144059
769,6472,20140811111836
8095,8066,20140811124235
7541,3763,20140811115026
7014,10494,20140811182439
9417,10610,20140817153811
1351,3028,20140817100109
8316,26,20140811173715
3300,4876,20140817161912
3440,3416,20140817180530
1233,9194,20140817120333
4899,9135,20140817181301
2221,9104,20140811142254
5394,9182,20140811190335
6274,10610,20140817185519
9283,4851,20140811165139
7977,9143,20140817134004
1098,10634,20140811172537
3945,4340,20140811170857
2958,6472,20140811114055
1256,9130,20140811110547
7314,4631,20140811172803
2637,9096,20140817110430
1815,558,20140811185451
3865,3536,20140811145456
5830,3,20140817144908
1715,10503,20140817163914
6082,8888,20140811161144
147,4306,20140817150735
1310,5742,20140811135214
3808,4631,20140817181415
77,9657,20140817125529
8541,4966,20140811103657
7771,26,20140817173642
9668,10494,20140811163024
2631,9318,20140811181126
8586,11931,20140817141030
9142,4862,20140811103919
3241,5175,20140817144549
3787,5099,20140817105533
940,9164,20140811190256
7978,9127,20140811153634
1870,664,20140817170630
2831,11764,20140811121756
9230,6133,20140817173103
8370,181,20140811154755
6419,5099,20140817171101
6136,249,20140811114200
640,5311,20140811175140
6422,8066,20140811102852
1307,936,20140817184108
697,7978,20140811141821
9371,8992,20140811183917
4320,8860,20140811100141
8405,9318,20140811120336
5159,4882,20140817123637
9183,9095,20140817162553
5813,10503,20140811174828
1049,9723,20140811105338
1366,18,20140817192935
5751,8066,20140817192444
9757,3323,20140811145233
8974,3826,20140817103821
4197,782,20140811160509
5055,10441,20140811171530
5234,4947,20140811102840
9772,3427,20140817192501
2882,10730,20140811162934
812,3416,20140817170325
9901,11425,20140817180134
567,3053,20140817183120
6411,26,20140811102505
494,3864,20140817193307
4267,7896,20140817191121
944,4610,20140811111121
4102,3536,20140811110225
5713,11748,20140811102101
1715,10503,20140817135005
9913,3864,20140811100655
2672,664,20140817174655
1312,9149,20140811133229
5137,4952,20140811120840
9673,10831,20140817192940
7126,33,20140811165819
5827,7141,20140817121908
5022,6472,20140811130156
3416,7243,20140811180535
3261,5295,20140811175829
6614,7225,20140811185004
1532,8068,20140817100037
555,4325,20140811104836
8247,2244,20140817124830
5682,11506,20140811185349
5874,5331,20140811162335
1062,1019,20140817130944
3502,9292,20140811173820
7808,8066,20140811102318
374,3536,20140811144516
1506,6662,20140817184910
1065,8860,20140811113429
3061,7155,20140811121202
9537,9303,20140817165327
6850,9175,20140811154129
9852,3864,20140811104633
7712,6763,20140817151559
5256,7163,20140817135348
2164,10576,20140811145929
9202,9124,20140811165922
1256,9130,20140811120346
737,5175,20140817194801
273,9900,20140817162739
1412,4940,20140811174959
1928,4,20140817180700
4885,9289,20140811195817
5687,9147,20140811102348
4546,5331,20140811141650
2991,8015,20140811175438
1328,10772,20140811131226
8607,8993,20140817113931
6484,4347,20140811135901
3017,8888,20140817100130
4474,5606,20140811102511
8320,8840,20140811182506
9498,7315,20140811120304
9596,9604,20140817194100
2521,4671,20140811115350
6662,3416,20140817115126
3593,4996,20140811140843
1519,4234,20140817181621
6145,10634,20140817170431
7627,7360,20140811154809
8545,9223,20140811103448
2309,10610,20140817140038
8372,3028,20140811174128
3152,5303,20140811101509
8233,9116,20140817172450
457,3536,20140817190037
6044,10490,20140817113829
6298,9900,20140811135540
5866,5618,20140811140404
7412,3536,20140811141419
9681,664,20140811151956
9432,11180,20140811144854
2733,9110,20140817103333
745,537,20140811151834
613,5208,20140811131903
7828,7418,20140817171621
7689,8066,20140817111038
1808,1019,20140811112047
1435,7942,20140817122425
2142,9303,20140811123006
7273,6566,20140811121733
599,8015,20140817111405
5249,9901,20140817192712
8051,9026,20140817110324
65,9922,20140811131455
3461,9151,20140811163741
5283,3323,20140811100455
797,9277,20140817122358
7311,6638,20140811170806
498,4233,20140811190745
7256,4671,20140811105556
4890,9604,20140817160523
3348,9900,20140811131936
5437,9333,20140817192750
675,9450,20140811140752
6710,8467,20140811150227
6870,8016,20140811130611
8787,4883,20140811104328
8913,11011,20140817155412
6864,1942,20140811130659
7832,10503,20140811120029
3661,10494,20140817100250
5813,3864,20140817101426
8386,2072,20140817125529
1507,549,20140811110701
9494,3836,20140817161307
9679,9164,20140811154957
4886,9652,20140811131237
7360,9151,20140817185749
1950,9900,20140811112311
159,3452,20140811190025
147,4306,20140811193711
9300,7163,20140811163744
3557,9845,20140817155255
3438,7155,20140811154536
5200,9147,20140811174957
5370,10831,20140811100431
7497,9151,20140817150814
5303,10387,20140817141031
7822,4340,20140811105259
2362,10759,20140817174113
5078,9170,20140817101944
3357,18,20140811154119
666,9049,20140811174215
3977,4416,20140811172655
4675,3826,20140811120301
5722,5257,20140811103214
5631,6054,20140811162138
1341,3416,20140817124809
2567,9695,20140817103432
2576,9110,20140811164700
7085,3323,20140811172014
9201,5175,20140811143655
9431,4966,20140811171740
2019,3427,20140817191217
1483,5406,20140817161335
1812,9042,20140811124101
1021,4883,20140817151139
1389,7356,20140817112849
9725,10495,20140817125239
9544,6662,20140817152603
4110,6599,20140811162347
3133,9467,20140811134922
9000,4610,20140811191043
5491,5295,20140811144231
3891,11895,20140817103009
3718,9057,20140817150315
9621,4753,20140817190358
9853,8066,20140817130337
7408,5736,20140811134733
1870,4998,20140811140409
362,4823,20140811124447
2827,3536,20140811154718
9708,10862,20140817150245
2353,8015,20140811174228
4605,9515,20140817151003
5560,8066,20140811134839
6610,6515,20140811140136
2320,9325,20140817153125
9819,7330,20140811110252
3351,3323,20140817101217
8485,249,20140811115150
6275,4671,20140817164423
3121,249,20140817150200
2320,9325,20140817134214
3688,3775,20140811190356
7558,9858,20140817150051
6050,4962,20140811194757
58,7356,20140811124551
851,7155,20140817191921
456,4947,20140811130302
3152,5303,20140811180543
7118,11894,20140817132758
258,11761,20140817124314
4728,9271,20140811124755
6332,4921,20140817110127
6076,7315,20140817182933
4287,3452,20140811105951
2093,5331,20140811123325
3613,18,20140817103743
9367,9303,20140811172923
1267,4869,20140817144721
3793,4340,20140811133739
5078,4998,20140817120653
6288,9562,20140817120305
5323,5210,20140811162604
5993,4947,20140811150841
9112,4671,20140817155926
1928,4,20140811125031
9848,4851,20140817180707
8988,9049,20140811124319
